  2.47500  9.32071e-01
  2.48500  9.29241e-01
  2.49500  9.18562e-01
  2.50500  9.11614e-01
  2.51500  9.18017e-01
  2.52500  8.70536e-01
  2.53500  9.23542e-01
  2.54500  9.14139e-01
  2.55500  8.86283e-01
  2.56500  8.72772e-01
  2.57500  9.04097e-01
  2.58500  8.66762e-01
  2.59500  8.89060e-01
  2.60500  9.25879e-01
  2.61500  8.99719e-01
  2.62500  9.08328e-01
  2.63500  8.83539e-01
  2.64500  9.32855e-01
  2.65500  9.44362e-01
  2.66500  9.30395e-01
  2.67500  9.13786e-01
  2.68500  9.74472e-01
  2.69500  9.47032e-01
  2.70500  9.26236e-01
  2.71500  9.52845e-01
  2.72500  9.76110e-01
  2.73500  9.64933e-01
  2.74500  9.50180e-01
  2.75500  9.63363e-01
  2.76500  9.83852e-01
  2.77500  1.00382e+00
  2.78500  9.87406e-01
  2.79500  9.83736e-01
  2.80500  9.87796e-01
  2.81500  1.02257e+00
  2.82500  9.94308e-01
  2.83500  1.01283e+00
  2.84500  1.00995e+00
  2.85500  1.04341e+00
  2.86500  1.03935e+00
  2.87500  1.05799e+00
  2.88500  1.00828e+00
  2.89500  1.04491e+00
  2.90500  1.05320e+00
  2.91500  1.03748e+00
  2.92500  1.04366e+00
  2.93500  1.05162e+00
  2.94500  1.04127e+00
  2.95500  1.03583e+00
  2.96500  1.06130e+00
  2.97500  1.06357e+00
  2.98500  1.05437e+00
  2.99500  1.05522e+00
  3.00500  1.07523e+00
  3.01500  1.08983e+00
  3.02500  1.06089e+00
  3.03500  1.05501e+00
  3.04500  1.05848e+00
  3.05500  1.06797e+00
  3.06500  1.05299e+00
  3.07500  1.06333e+00
  3.08500  1.04665e+00
  3.09500  1.03860e+00
  3.10500  1.04610e+00
  3.11500  1.02386e+00
  3.12500  1.05154e+00
  3.13500  1.05361e+00
  3.14500  1.06036e+00
  3.15500  1.03273e+00
  3.16500  1.01954e+00
  3.17500  1.03124e+00
  3.18500  1.02953e+00
  3.19500  1.02911e+00
  3.20500  1.06877e+00
  3.21500  1.01123e+00
  3.22500  1.03239e+00
  3.23500  1.00396e+00
  3.24500  1.00745e+00
  3.25500  1.02518e+00
  3.26500  1.00980e+00
  3.27500  9.79951e-01
  3.28500  1.00525e+00
  3.29500  9.96579e-01
  3.30500  9.94969e-01
  3.31500  9.76387e-01
  3.32500  9.96391e-01
  3.33500  9.92241e-01
  3.34500  9.80622e-01
  3.35500  9.67190e-01
  3.36500  9.89246e-01
  3.37500  9.76911e-01
  3.38500  9.95360e-01
  3.39500  9.67053e-01
